,Unnamed: 0,absolute_magnitude_h,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,orbit_class_description,volume (m^3)
48,1517,0.3365664403491755,0,1.7405058741388737e-12,80,2,0.1906398037314161,0.07064850116084335,2,5.272620092468055e-36
49,371,0.18719689621726476,0,2.8807870320322716e-07,235,0,0.9423271067235067,0.16642330746845546,1,2.3907461227222328e-20
50,11180,0.2677012609117362,0,4.433656715010739e-10,25,0,0.7916077371739092,0.2660024223947065,1,8.715377278059384e-29
51,23612,0.713870029097963,1,1.1429629936537743e-25,5,1,0.20902491254777872,0.18183236803520209,3,1.493126208845687e-75
52,3349,0.36469447138700295,0,1.810955336580573e-13,16,0,0.8912953892435602,0.2022768062234686,1,5.939135295761425e-39
53,6351,0.5247332686711929,0,4.637651447015598e-19,16,1,0.610823103079064,0.19865406352171844,3,9.9745730924767e-56
54,5607,0.3695441319107662,0,1.2259281648219928e-13,17,0,0.6550442878373963,0.21499467705156167,1,1.842447274928089e-39
55,7335,0.43258971871968954,0,7.686165152716074e-16,17,1,0.1573095429599281,0.23707631149759895,3,4.540766145309274e-46
56,19072,0.6944713870029097,0,5.4425576498781335e-25,5,1,0.4962523959831688,0.09908777935492943,3,1.6121635699090748e-73
57,13604,0.39864209505334613,0,1.1798009063205342e-14,29,0,0.6807085392919309,0.15543861156475042,1,1.642200490190894e-42
58,1266,0.2526673132880697,0,1.4860536343784559e-09,96,1,0.45908737564221413,0.26818384963142916,3,3.281734577567087e-27
59,11407,0.4180407371483995,0,2.477638039128849e-15,17,1,0.404513275319245,0.14511669274906341,3,1.5209452449937792e-44
60,17946,0.5392822502424829,0,1.4386990430856318e-19,26,0,0.6327774387201156,0.1450788276743838,1,2.977898298869137e-57
61,19665,0.699321047526673,1,3.684345237153276e-25,3,1,0.4475449087458836,0.19251355692457583,3,5.001277586135448e-74
62,19155,0.699321047526673,0,3.684345237153276e-25,5,1,0.5913196629000569,0.1819471135999724,3,5.001277586135448e-74
63,3633,0.4519883608147427,0,1.6141312536180442e-16,24,0,0.6360963650289777,0.24703700564927228,1,4.20548936482552e-48
64,1792,0.27740058195926287,0,2.0317797671221707e-10,31,1,0.09760827824844442,0.2653911094646557,3,8.387449020075597e-30
65,15003,0.39864209505334613,0,1.1798009063205342e-14,27,2,0.08438876736066747,0.05618112310654233,2,1.642200490190894e-42
66,20333,0.38069835111542183,0,4.997430647038006e-14,30,0,0.934301749306705,0.22275776077611087,1,1.2480739757303842e-40
67,21108,0.7381183317167798,0,1.6248698581836226e-26,4,1,0.5464216128718232,0.1496648036711481,3,4.2899848973855283e-78
68,12392,0.32104752667313274,0,6.06585724447822e-12,16,1,0.2619109486545923,0.1476593335229215,3,2.2319093749305733e-34
69,16745,0.3743937924345295,0,8.298933922217368e-14,10,2,0.1269487294777295,0.03430441901426637,2,5.715667017780001e-40
70,16867,0.7575169738118329,0,3.41230409554272e-27,2,1,0.6084013173942859,0.2060127639062858,3,3.973225001302318e-80
71,18859,0.4597478176527642,0,8.646303987188038e-17,10,1,0.41920990816235437,0.20676755398705576,3,6.46385344348566e-49
72,15097,0.6653734238603296,0,5.6553479062119754e-24,15,1,0.3757622437512964,0.10062203314278095,3,1.8087476473273176e-70
73,1849,0.33171677982541226,0,2.571095508822005e-12,35,0,0.7526905574837919,0.10652274342247046,1,1.6996309445678544e-35
74,17370,0.5732298739088263,0,9.372834307414873e-21,5,0,0.6893284516107677,0.2466788414415007,1,8.234037099710515e-61
75,16426,0.34529582929194946,0,8.623401442105687e-13,5,1,0.24766258015976556,0.24401501597109443,3,6.4126245373864125e-37
76,17068,0.772065955383123,1,1.0585699629977839e-27,5,1,0.40167274693002614,0.1475368188297277,3,1.1862020897930855e-81
77,12824,0.38894277400581956,0,2.5745074796833093e-14,23,0,0.8884278972584818,0.22483681739412165,1,1.7064064054495184e-41
78,18996,0.6217264791464595,0,1.8942782766332162e-22,22,0,0.6518539568929974,0.05923757532177137,1,6.797220008344666e-66
